r-an899,1543864711000,"337,2018,December,3,20,18,Monday",37768
r-an899,1543865611000,"337,2018,December,3,20,33,Monday",37827
r-an899,1543866511000,"337,2018,December,3,20,48,Monday",37840
r-an899,1543867411000,"337,2018,December,3,21,3,Monday",37859
r-an899,1543868311000,"337,2018,December,3,21,18,Monday",37851
r-an899,1543869211000,"337,2018,December,3,21,33,Monday",37819
r-an899,1543870111000,"337,2018,December,3,21,48,Monday",37771
r-an899,1543871011000,"337,2018,December,3,22,3,Monday",37679
r-an899,1543871911000,"337,2018,December,3,22,18,Monday",37596
r-an899,1543872811000,"337,2018,December,3,22,33,Monday",37457
r-an899,1543873711000,"337,2018,December,3,22,48,Monday",37301
r-an899,1543874611000,"337,2018,December,3,23,3,Monday",37150
r-an899,1543875511000,"337,2018,December,3,23,18,Monday",36922
r-an899,1543876411000,"337,2018,December,3,23,33,Monday",36732
r-an899,1543877311000,"337,2018,December,3,23,48,Monday",36542
r-an899,1543878211000,"338,2018,December,4,0,3,Tuesday",36357
r-an899,1543879111000,"338,2018,December,4,0,18,Tuesday",36177
r-an899,1543880011000,"338,2018,December,4,0,33,Tuesday",36024
r-an899,1543880911000,"338,2018,December,4,0,48,Tuesday",35920
r-an899,1543881811000,"338,2018,December,4,1,3,Tuesday",35780
r-an899,1543882711000,"338,2018,December,4,1,18,Tuesday",35673
r-an899,1543883611000,"338,2018,December,4,1,33,Tuesday",35578
r-an899,1543884511000,"338,2018,December,4,1,48,Tuesday",35477
r-an899,1543885411000,"338,2018,December,4,2,3,Tuesday",35385
r-an899,1543886311000,"338,2018,December,4,2,18,Tuesday",35337
r-an899,1543887211000,"338,2018,December,4,2,33,Tuesday",35276
r-an899,1543888111000,"338,2018,December,4,2,48,Tuesday",35256
r-an899,1543889011000,"338,2018,December,4,3,3,Tuesday",35230
r-an899,1543889911000,"338,2018,December,4,3,18,Tuesday",35193
r-an899,1543890811000,"338,2018,December,4,3,33,Tuesday",35182
r-an899,1543891711000,"338,2018,December,4,3,48,Tuesday",35166
r-an899,1543892611000,"338,2018,December,4,4,3,Tuesday",35142
r-an899,1543893511000,"338,2018,December,4,4,18,Tuesday",35102
r-an899,1543894411000,"338,2018,December,4,4,33,Tuesday",35078
r-an899,1543895311000,"338,2018,December,4,4,48,Tuesday",35088
r-an899,1543896211000,"338,2018,December,4,5,3,Tuesday",35105
r-an899,1543897111000,"338,2018,December,4,5,18,Tuesday",35087
r-an899,1543898011000,"338,2018,December,4,5,33,Tuesday",35126
r-an899,1543898911000,"338,2018,December,4,5,48,Tuesday",35153
r-an899,1543899812000,"338,2018,December,4,6,3,Tuesday",35198
r-an899,1543900712000,"338,2018,December,4,6,18,Tuesday",35228
r-an899,1543901612000,"338,2018,December,4,6,33,Tuesday",35369
r-an899,1543902512000,"338,2018,December,4,6,48,Tuesday",35487
r-an899,1543903412000,"338,2018,December,4,7,3,Tuesday",35576
r-an899,1543904312000,"338,2018,December,4,7,18,Tuesday",35749
r-an899,1543905212000,"338,2018,December,4,7,33,Tuesday",35852
r-an899,1543906112000,"338,2018,December,4,7,48,Tuesday",35864
r-an899,1543907012000,"338,2018,December,4,8,3,Tuesday",35809
r-an899,1543907912000,"338,2018,December,4,8,18,Tuesday",35854
r-an899,1543908812000,"338,2018,December,4,8,33,Tuesday",35808
r-an899,1543909712000,"338,2018,December,4,8,48,Tuesday",35739
r-an899,1543910612000,"338,2018,December,4,9,3,Tuesday",35675
r-an899,1543911512000,"338,2018,December,4,9,18,Tuesday",35671
r-an899,1543912412000,"338,2018,December,4,9,33,Tuesday",35669
r-an899,1543913312000,"338,2018,December,4,9,48,Tuesday",35658
r-an899,1543914212000,"338,2018,December,4,10,3,Tuesday",35627
r-an899,1543915112000,"338,2018,December,4,10,18,Tuesday",35564
r-an899,1543916012000,"338,2018,December,4,10,33,Tuesday",35543
r-an899,1543916912000,"338,2018,December,4,10,48,Tuesday",35541
r-an899,1543917812000,"338,2018,December,4,11,3,Tuesday",35534
r-an899,1543918712000,"338,2018,December,4,11,18,Tuesday",35594
r-an899,1543919612000,"338,2018,December,4,11,33,Tuesday",35600
r-an899,1543920512000,"338,2018,December,4,11,48,Tuesday",35631
r-an899,1543921412000,"338,2018,December,4,12,3,Tuesday",35764
r-an899,1543922312000,"338,2018,December,4,12,18,Tuesday",35939
r-an899,1543923212000,"338,2018,December,4,12,33,Tuesday",36089
r-an899,1543924112000,"338,2018,December,4,12,48,Tuesday",36266
r-an899,1543925012000,"338,2018,December,4,13,3,Tuesday",36376
r-an899,1543925912000,"338,2018,December,4,13,18,Tuesday",36546
r-an899,1543926812000,"338,2018,December,4,13,33,Tuesday",36715
r-an899,1543927712000,"338,2018,December,4,13,48,Tuesday",36811
r-an899,1543928612000,"338,2018,December,4,14,3,Tuesday",36925
r-an899,1543929512000,"338,2018,December,4,14,18,Tuesday",36941
r-an899,1543930412000,"338,2018,December,4,14,33,Tuesday",36957
r-an899,1543931312000,"338,2018,December,4,14,48,Tuesday",36968
r-an899,1543932212000,"338,2018,December,4,15,3,Tuesday",36925
r-an899,1543933112000,"338,2018,December,4,15,18,Tuesday",36884
r-an899,1543934012000,"338,2018,December,4,15,33,Tuesday",36864
r-an899,1543934912000,"338,2018,December,4,15,48,Tuesday",36817
r-an899,1543935812000,"338,2018,December,4,16,3,Tuesday",36814
r-an899,1543936712000,"338,2018,December,4,16,18,Tuesday",36796
r-an899,1543937612000,"338,2018,December,4,16,33,Tuesday",36766
r-an899,1543938512000,"338,2018,December,4,16,48,Tuesday",36749
r-an899,1543939412000,"338,2018,December,4,17,3,Tuesday",36756
r-an899,1543940312000,"338,2018,December,4,17,18,Tuesday",36814
r-an899,1543941212000,"338,2018,December,4,17,33,Tuesday",36851
r-an899,1543942112000,"338,2018,December,4,17,48,Tuesday",36894
r-an899,1543943012000,"338,2018,December,4,18,3,Tuesday",36934
r-an899,1543943912000,"338,2018,December,4,18,18,Tuesday",37026
r-an899,1543944812000,"338,2018,December,4,18,33,Tuesday",37145
r-an899,1543945712000,"338,2018,December,4,18,48,Tuesday",37284
r-an899,1543946612000,"338,2018,December,4,19,3,Tuesday",37334
r-an899,1543947512000,"338,2018,December,4,19,18,Tuesday",37460
r-an899,1543948412000,"338,2018,December,4,19,33,Tuesday",37544
r-an899,1543949312000,"338,2018,December,4,19,48,Tuesday",37612
r-an899,1543950212000,"338,2018,December,4,20,3,Tuesday",37694
r-an899,1543951112000,"338,2018,December,4,20,18,Tuesday",37710
r-an899,1543952012000,"338,2018,December,4,20,33,Tuesday",37749
r-an899,1543952912000,"338,2018,December,4,20,48,Tuesday",37728
r-an899,1543953812000,"338,2018,December,4,21,3,Tuesday",37757
r-an899,1543954712000,"338,2018,December,4,21,18,Tuesday",37721
r-an899,1543955612000,"338,2018,December,4,21,33,Tuesday",37675
r-an899,1543956512000,"338,2018,December,4,21,48,Tuesday",37658
r-an899,1543957412000,"338,2018,December,4,22,3,Tuesday",37600
r-an899,1543958312000,"338,2018,December,4,22,18,Tuesday",37503
r-an899,1543959212000,"338,2018,December,4,22,33,Tuesday",37407
r-an899,1543960112000,"338,2018,December,4,22,48,Tuesday",37276
r-an899,1543961012000,"338,2018,December,4,23,3,Tuesday",37151
r-an899,1543961912000,"338,2018,December,4,23,18,Tuesday",36939
r-an899,1543962812000,"338,2018,December,4,23,33,Tuesday",36754
r-an899,1543963712000,"338,2018,December,4,23,48,Tuesday",36554
r-an899,1543964612000,"339,2018,December,5,0,3,Wednesday",36328
r-an899,1543965512000,"339,2018,December,5,0,18,Wednesday",36123
r-an899,1543966412000,"339,2018,December,5,0,33,Wednesday",35951
r-an899,1543967312000,"339,2018,December,5,0,48,Wednesday",35804
r-an899,1543968212000,"339,2018,December,5,1,3,Wednesday",35660
r-an899,1543969112000,"339,2018,December,5,1,18,Wednesday",35549
r-an899,1543970012000,"339,2018,December,5,1,33,Wednesday",35456
r-an899,1543970912000,"339,2018,December,5,1,48,Wednesday",35391
r-an899,1543971812000,"339,2018,December,5,2,3,Wednesday",35304
r-an899,1543972712000,"339,2018,December,5,2,18,Wednesday",35247
r-an899,1543973612000,"339,2018,December,5,2,33,Wednesday",35212
r-an899,1543974512000,"339,2018,December,5,2,48,Wednesday",35168
r-an899,1543975412000,"339,2018,December,5,3,3,Wednesday",35157
r-an899,1543976312000,"339,2018,December,5,3,18,Wednesday",35142
r-an899,1543977212000,"339,2018,December,5,3,33,Wednesday",35108
r-an899,1543978112000,"339,2018,December,5,3,48,Wednesday",35098
r-an899,1543979012000,"339,2018,December,5,4,3,Wednesday",35046
r-an899,1543979912000,"339,2018,December,5,4,18,Wednesday",35052
r-an899,1543980812000,"339,2018,December,5,4,33,Wednesday",35033
r-an899,1543981712000,"339,2018,December,5,4,48,Wednesday",35011
r-an899,1543982612000,"339,2018,December,5,5,3,Wednesday",35018
r-an899,1543983512000,"339,2018,December,5,5,18,Wednesday",35032
r-an899,1543984412000,"339,2018,December,5,5,33,Wednesday",35034
r-an899,1543985312000,"339,2018,December,5,5,48,Wednesday",35075
r-an899,1543986212000,"339,2018,December,5,6,3,Wednesday",35122
r-an899,1543987112000,"339,2018,December,5,6,18,Wednesday",35195
r-an899,1543988012000,"339,2018,December,5,6,33,Wednesday",35316
r-an899,1543988912000,"339,2018,December,5,6,48,Wednesday",35426
r-an899,1543989812000,"339,2018,December,5,7,3,Wednesday",35558
r-an899,1543990712000,"339,2018,December,5,7,18,Wednesday",35751
r-an899,1543991612000,"339,2018,December,5,7,33,Wednesday",35857
r-an899,1543992512000,"339,2018,December,5,7,48,Wednesday",35891
r-an899,1543993412000,"339,2018,December,5,8,3,Wednesday",35846
r-an899,1543994312000,"339,2018,December,5,8,18,Wednesday",35881
r-an899,1543995212000,"339,2018,December,5,8,33,Wednesday",35815
r-an899,1543996112000,"339,2018,December,5,8,48,Wednesday",35780
r-an899,1543997012000,"339,2018,December,5,9,3,Wednesday",35721
r-an899,1543997912000,"339,2018,December,5,9,18,Wednesday",35692
r-an899,1543998812000,"339,2018,December,5,9,33,Wednesday",35677
r-an899,1543999712000,"339,2018,December,5,9,48,Wednesday",35612
r-an899,1544000612000,"339,2018,December,5,10,3,Wednesday",35616
r-an899,1544001512000,"339,2018,December,5,10,18,Wednesday",35619
r-an899,1544002412000,"339,2018,December,5,10,33,Wednesday",35597
r-an899,1544003312000,"339,2018,December,5,10,48,Wednesday",35598
r-an899,1544004212000,"339,2018,December,5,11,3,Wednesday",35586
r-an899,1544005112000,"339,2018,December,5,11,18,Wednesday",35595
r-an899,1544006012000,"339,2018,December,5,11,33,Wednesday",35657
r-an899,1544006912000,"339,2018,December,5,11,48,Wednesday",35686
r-an899,1544007812000,"339,2018,December,5,12,3,Wednesday",35797
r-an899,1544008712000,"339,2018,December,5,12,18,Wednesday",35940
r-an899,1544009612000,"339,2018,December,5,12,33,Wednesday",36036
r-an899,1544010512000,"339,2018,December,5,12,48,Wednesday",36268
r-an899,1544011412000,"339,2018,December,5,13,3,Wednesday",36389
r-an899,1544012312000,"339,2018,December,5,13,18,Wednesday",36577
r-an899,1544013212000,"339,2018,December,5,13,33,Wednesday",36714
r-an899,1544014112000,"339,2018,December,5,13,48,Wednesday",36852
r-an899,1544015012000,"339,2018,December,5,14,3,Wednesday",36926
r-an899,1544015912000,"339,2018,December,5,14,18,Wednesday",36955
r-an899,1544016812000,"339,2018,December,5,14,33,Wednesday",36980
r-an899,1544017712000,"339,2018,December,5,14,48,Wednesday",36946
r-an899,1544018612000,"339,2018,December,5,15,3,Wednesday",36942
r-an899,1544019512000,"339,2018,December,5,15,18,Wednesday",36916
r-an899,1544020412000,"339,2018,December,5,15,33,Wednesday",36881
r-an899,1544021312000,"339,2018,December,5,15,48,Wednesday",36805
r-an899,1544022212000,"339,2018,December,5,16,3,Wednesday",36747
r-an899,1544023112000,"339,2018,December,5,16,18,Wednesday",36699
r-an899,1544024012000,"339,2018,December,5,16,33,Wednesday",36723
r-an899,1544024912000,"339,2018,December,5,16,48,Wednesday",36731
r-an899,1544025812000,"339,2018,December,5,17,3,Wednesday",36745
r-an899,1544026712000,"339,2018,December,5,17,18,Wednesday",36777
r-an899,1544027612000,"339,2018,December,5,17,33,Wednesday",36798
r-an899,1544028512000,"339,2018,December,5,17,48,Wednesday",36851
r-an899,1544029412000,"339,2018,December,5,18,3,Wednesday",36901
r-an899,1544030312000,"339,2018,December,5,18,18,Wednesday",36979
r-an899,1544031212000,"339,2018,December,5,18,33,Wednesday",37051
r-an899,1544032112000,"339,2018,December,5,18,48,Wednesday",37137
r-an899,1544033012000,"339,2018,December,5,19,3,Wednesday",37229
r-an899,1544033912000,"339,2018,December,5,19,18,Wednesday",37338
r-an899,1544034812000,"339,2018,December,5,19,33,Wednesday",37402
r-an899,1544035712000,"339,2018,December,5,19,48,Wednesday",37459
r-an899,1544036612000,"339,2018,December,5,20,3,Wednesday",37519
r-an899,1544037512000,"339,2018,December,5,20,18,Wednesday",37546
r-an899,1544038412000,"339,2018,December,5,20,33,Wednesday",37601
r-an899,1544039312000,"339,2018,December,5,20,48,Wednesday",37614
r-an899,1544040212000,"339,2018,December,5,21,3,Wednesday",37668
r-an899,1544041112000,"339,2018,December,5,21,18,Wednesday",37659
r-an899,1544042012000,"339,2018,December,5,21,33,Wednesday",37627
r-an899,1544042912000,"339,2018,December,5,21,48,Wednesday",37600
r-an899,1544043812000,"339,2018,December,5,22,3,Wednesday",37521
r-an899,1544044712000,"339,2018,December,5,22,18,Wednesday",37449
r-an899,1544045612000,"339,2018,December,5,22,33,Wednesday",37344
r-an899,1544046512000,"339,2018,December,5,22,48,Wednesday",37195
r-an899,1544047412000,"339,2018,December,5,23,3,Wednesday",37057
r-an899,1544048312000,"339,2018,December,5,23,18,Wednesday",36872
r-an899,1544049212000,"339,2018,December,5,23,33,Wednesday",36695
r-an899,1544050112000,"339,2018,December,5,23,48,Wednesday",36442
r-an899,1544051012000,"340,2018,December,6,0,3,Thursday",36218
r-an899,1544051912000,"340,2018,December,6,0,18,Thursday",36078
r-an899,1544052812000,"340,2018,December,6,0,33,Thursday",35948
r-an899,1544053712000,"340,2018,December,6,0,48,Thursday",35813
r-an899,1544054612000,"340,2018,December,6,1,3,Thursday",35676
r-an899,1544055512000,"340,2018,December,6,1,18,Thursday",35577
r-an899,1544056412000,"340,2018,December,6,1,33,Thursday",35465
r-an899,1544057312000,"340,2018,December,6,1,48,Thursday",35364
r-an899,1544058212000,"340,2018,December,6,2,3,Thursday",35289
r-an899,1544059112000,"340,2018,December,6,2,18,Thursday",35234
r-an899,1544060012000,"340,2018,December,6,2,33,Thursday",35193
r-an899,1544060912000,"340,2018,December,6,2,48,Thursday",35164
r-an899,1544061812000,"340,2018,December,6,3,3,Thursday",35132
r-an899,1544062712000,"340,2018,December,6,3,18,Thursday",35104
r-an899,1544063612000,"340,2018,December,6,3,33,Thursday",35073
r-an899,1544064512000,"340,2018,December,6,3,48,Thursday",35064
r-an899,1544065412000,"340,2018,December,6,4,3,Thursday",35017
r-an899,1544066312000,"340,2018,December,6,4,18,Thursday",34989
r-an899,1544067212000,"340,2018,December,6,4,33,Thursday",34977
r-an899,1544068112000,"340,2018,December,6,4,48,Thursday",34989
r-an899,1544069012000,"340,2018,December,6,5,3,Thursday",34990
r-an899,1544069912000,"340,2018,December,6,5,18,Thursday",35006
r-an899,1544070812000,"340,2018,December,6,5,33,Thursday",35038
r-an899,1544071712000,"340,2018,December,6,5,48,Thursday",35061
r-an899,1544072612000,"340,2018,December,6,6,3,Thursday",35101
r-an899,1544073512000,"340,2018,December,6,6,18,Thursday",35176
r-an899,1544074412000,"340,2018,December,6,6,33,Thursday",35305
r-an899,1544075312000,"340,2018,December,6,6,48,Thursday",35440
r-an899,1544076212000,"340,2018,December,6,7,3,Thursday",35542
r-an899,1544077112000,"340,2018,December,6,7,18,Thursday",35656
r-an899,1544078012000,"340,2018,December,6,7,33,Thursday",35790
r-an899,1544078912000,"340,2018,December,6,7,48,Thursday",35821
r-an899,1544079812000,"340,2018,December,6,8,3,Thursday",35854
r-an899,1544080712000,"340,2018,December,6,8,18,Thursday",35820
r-an899,1544081612000,"340,2018,December,6,8,33,Thursday",35817
r-an899,1544082512000,"340,2018,December,6,8,48,Thursday",35790
r-an899,1544083412000,"340,2018,December,6,9,3,Thursday",35764
r-an899,1544084312000,"340,2018,December,6,9,18,Thursday",35665
r-an899,1544085212000,"340,2018,December,6,9,33,Thursday",35691
r-an899,1544086112000,"340,2018,December,6,9,48,Thursday",35626
r-an899,1544087012000,"340,2018,December,6,10,3,Thursday",35581
r-an899,1544087912000,"340,2018,December,6,10,18,Thursday",35543
r-an899,1544088812000,"340,2018,December,6,10,33,Thursday",35517
r-an899,1544089712000,"340,2018,December,6,10,48,Thursday",35494
r-an899,1544090612000,"340,2018,December,6,11,3,Thursday",35503
r-an899,1544091512000,"340,2018,December,6,11,18,Thursday",35529
r-an899,1544092412000,"340,2018,December,6,11,33,Thursday",35632
r-an899,1544093312000,"340,2018,December,6,11,48,Thursday",35730
r-an899,1544094212000,"340,2018,December,6,12,3,Thursday",35815
r-an899,1544095112000,"340,2018,December,6,12,18,Thursday",35996
r-an899,1544096012000,"340,2018,December,6,12,33,Thursday",36164
r-an899,1544096912000,"340,2018,December,6,12,48,Thursday",36276
r-an899,1544097812000,"340,2018,December,6,13,3,Thursday",36438
r-an899,1544098712000,"340,2018,December,6,13,18,Thursday",36586
r-an899,1544099612000,"340,2018,December,6,13,33,Thursday",36722
r-an899,1544100512000,"340,2018,December,6,13,48,Thursday",36811
r-an899,1544101412000,"340,2018,December,6,14,3,Thursday",36819
r-an899,1544102312000,"340,2018,December,6,14,18,Thursday",36899
r-an899,1544103212000,"340,2018,December,6,14,33,Thursday",36719
r-an899,1544104112000,"340,2018,December,6,14,48,Thursday",36958
r-an899,1544105012000,"340,2018,December,6,15,3,Thursday",36932
r-an899,1544105912000,"340,2018,December,6,15,18,Thursday",36941
r-an899,1544106812000,"340,2018,December,6,15,33,Thursday",36970
r-an899,1544107712000,"340,2018,December,6,15,48,Thursday",36904
r-an899,1544108612000,"340,2018,December,6,16,3,Thursday",36786
r-an899,1544109512000,"340,2018,December,6,16,18,Thursday",36724
r-an899,1544110412000,"340,2018,December,6,16,33,Thursday",36714
r-an899,1544111312000,"340,2018,December,6,16,48,Thursday",36775
r-an899,1544112212000,"340,2018,December,6,17,3,Thursday",36799
r-an899,1544113112000,"340,2018,December,6,17,18,Thursday",36861
r-an899,1544114012000,"340,2018,December,6,17,33,Thursday",36891
r-an899,1544114912000,"340,2018,December,6,17,48,Thursday",36922
r-an899,1544115812000,"340,2018,December,6,18,3,Thursday",36977
r-an899,1544116712000,"340,2018,December,6,18,18,Thursday",37023
r-an899,1544117612000,"340,2018,December,6,18,33,Thursday",37094
r-an899,1544118512000,"340,2018,December,6,18,48,Thursday",37178
r-an899,1544119412000,"340,2018,December,6,19,3,Thursday",37310
r-an899,1544120312000,"340,2018,December,6,19,18,Thursday",37388
r-an899,1544121212000,"340,2018,December,6,19,33,Thursday",37476
r-an899,1544122112000,"340,2018,December,6,19,48,Thursday",37534
r-an899,1544123012000,"340,2018,December,6,20,3,Thursday",37612
r-an899,1544123912000,"340,2018,December,6,20,18,Thursday",37625
r-an899,1544124812000,"340,2018,December,6,20,33,Thursday",37654
r-an899,1544125712000,"340,2018,December,6,20,48,Thursday",37659
r-an899,1544126612000,"340,2018,December,6,21,3,Thursday",37637
r-an899,1544127512000,"340,2018,December,6,21,18,Thursday",37640
r-an899,1544128412000,"340,2018,December,6,21,33,Thursday",37599
r-an899,1544129312000,"340,2018,December,6,21,48,Thursday",37542
r-an899,1544130212000,"340,2018,December,6,22,3,Thursday",37493
r-an899,1544131112000,"340,2018,December,6,22,18,Thursday",37421
r-an899,1544132012000,"340,2018,December,6,22,33,Thursday",37300
r-an899,1544132912000,"340,2018,December,6,22,48,Thursday",37143
r-an899,1544133812000,"340,2018,December,6,23,3,Thursday",37020
r-an899,1544134712000,"340,2018,December,6,23,18,Thursday",36860
r-an899,1544135612000,"340,2018,December,6,23,33,Thursday",36686
r-an899,1544136512000,"340,2018,December,6,23,48,Thursday",36454
r-an899,1544137412000,"341,2018,December,7,0,3,Friday",36258
r-an899,1544138312000,"341,2018,December,7,0,18,Friday",36083
r-an899,1544139212000,"341,2018,December,7,0,33,Friday",35921
r-an899,1544140112000,"341,2018,December,7,0,48,Friday",35767
r-an899,1544141012000,"341,2018,December,7,1,3,Friday",35634
r-an899,1544141912000,"341,2018,December,7,1,18,Friday",35488
r-an899,1544142812000,"341,2018,December,7,1,33,Friday",35430
r-an899,1544143712000,"341,2018,December,7,1,48,Friday",35355
r-an899,1544144612000,"341,2018,December,7,2,3,Friday",35299
r-an899,1544145512000,"341,2018,December,7,2,18,Friday",35230
r-an899,1544146412000,"341,2018,December,7,2,33,Friday",35202
r-an899,1544147312000,"341,2018,December,7,2,48,Friday",35147
r-an899,1544148212000,"341,2018,December,7,3,3,Friday",35129
r-an899,1544149112000,"341,2018,December,7,3,18,Friday",35105
r-an899,1544150012000,"341,2018,December,7,3,33,Friday",35078
r-an899,1544150912000,"341,2018,December,7,3,48,Friday",35036
r-an899,1544151812000,"341,2018,December,7,4,3,Friday",35005
r-an899,1544152713000,"341,2018,December,7,4,18,Friday",35014
r-an899,1544153613000,"341,2018,December,7,4,33,Friday",35004
r-an899,1544154513000,"341,2018,December,7,4,48,Friday",34990
r-an899,1544155413000,"341,2018,December,7,5,3,Friday",35012
r-an899,1544156313000,"341,2018,December,7,5,18,Friday",35023
r-an899,1544157213000,"341,2018,December,7,5,33,Friday",35060
r-an899,1544158113000,"341,2018,December,7,5,48,Friday",35056
r-an899,1544159013000,"341,2018,December,7,6,3,Friday",35098
r-an899,1544159913000,"341,2018,December,7,6,18,Friday",35159
r-an899,1544160813000,"341,2018,December,7,6,33,Friday",35283
r-an899,1544161713000,"341,2018,December,7,6,48,Friday",35407
r-an899,1544162613000,"341,2018,December,7,7,3,Friday",35524
r-an899,1544163513000,"341,2018,December,7,7,18,Friday",35665
r-an899,1544164413000,"341,2018,December,7,7,33,Friday",35748
r-an899,1544165313000,"341,2018,December,7,7,48,Friday",35807
r-an899,1544166213000,"341,2018,December,7,8,3,Friday",35786
r-an899,1544167113000,"341,2018,December,7,8,18,Friday",35761
r-an899,1544168013000,"341,2018,December,7,8,33,Friday",35747
r-an899,1544168913000,"341,2018,December,7,8,48,Friday",35708
r-an899,1544169813000,"341,2018,December,7,9,3,Friday",35669
r-an899,1544170713000,"341,2018,December,7,9,18,Friday",35636
r-an899,1544171613000,"341,2018,December,7,9,33,Friday",35615
r-an899,1544172513000,"341,2018,December,7,9,48,Friday",35668
r-an899,1544173413000,"341,2018,December,7,10,3,Friday",35653
r-an899,1544174313000,"341,2018,December,7,10,18,Friday",35617
r-an899,1544175213000,"341,2018,December,7,10,33,Friday",35609
r-an899,1544176113000,"341,2018,December,7,10,48,Friday",35606
r-an899,1544177013000,"341,2018,December,7,11,3,Friday",35621
r-an899,1544177913000,"341,2018,December,7,11,18,Friday",35648
r-an899,1544178813000,"341,2018,December,7,11,33,Friday",35673
r-an899,1544179713000,"341,2018,December,7,11,48,Friday",35726
r-an899,1544180613000,"341,2018,December,7,12,3,Friday",35807
r-an899,1544181513000,"341,2018,December,7,12,18,Friday",35948
r-an899,1544182413000,"341,2018,December,7,12,33,Friday",36075
r-an899,1544183313000,"341,2018,December,7,12,48,Friday",36216
r-an899,1544184213000,"341,2018,December,7,13,3,Friday",36343
r-an899,1544185113000,"341,2018,December,7,13,18,Friday",36445
r-an899,1544186013000,"341,2018,December,7,13,33,Friday",36628
r-an899,1544186913000,"341,2018,December,7,13,48,Friday",36733
r-an899,1544187813000,"341,2018,December,7,14,3,Friday",36771
r-an899,1544188713000,"341,2018,December,7,14,18,Friday",36827
r-an899,1544189613000,"341,2018,December,7,14,33,Friday",36788
r-an899,1544190513000,"341,2018,December,7,14,48,Friday",36848
r-an899,1544191413000,"341,2018,December,7,15,3,Friday",36910
r-an899,1544192313000,"341,2018,December,7,15,18,Friday",36898
r-an899,1544193213000,"341,2018,December,7,15,33,Friday",36887
r-an899,1544194113000,"341,2018,December,7,15,48,Friday",36824
r-an899,1544195013000,"341,2018,December,7,16,3,Friday",36761
r-an899,1544195913000,"341,2018,December,7,16,18,Friday",36746
r-an899,1544196813000,"341,2018,December,7,16,33,Friday",36712
r-an899,1544197713000,"341,2018,December,7,16,48,Friday",36654
r-an899,1544198613000,"341,2018,December,7,17,3,Friday",36666
r-an899,1544199513000,"341,2018,December,7,17,18,Friday",36664
r-an899,1544200413000,"341,2018,December,7,17,33,Friday",36724
r-an899,1544201313000,"341,2018,December,7,17,48,Friday",36757
r-an899,1544202213000,"341,2018,December,7,18,3,Friday",36842
r-an899,1544203113000,"341,2018,December,7,18,18,Friday",36913
r-an899,1544204013000,"341,2018,December,7,18,33,Friday",36961
r-an899,1544204913000,"341,2018,December,7,18,48,Friday",37062
r-an899,1544205813000,"341,2018,December,7,19,3,Friday",37114
r-an899,1544206713000,"341,2018,December,7,19,18,Friday",37208
r-an899,1544207613000,"341,2018,December,7,19,33,Friday",37280
r-an899,1544208513000,"341,2018,December,7,19,48,Friday",37326
r-an899,1544209413000,"341,2018,December,7,20,3,Friday",37304
r-an899,1544210313000,"341,2018,December,7,20,18,Friday",37336
r-an899,1544211213000,"341,2018,December,7,20,33,Friday",37397
r-an899,1544212113000,"341,2018,December,7,20,48,Friday",37388
r-an899,1544213013000,"341,2018,December,7,21,3,Friday",37342
r-an899,1544213913000,"341,2018,December,7,21,18,Friday",37300
r-an899,1544214813000,"341,2018,December,7,21,33,Friday",37281
r-an899,1544215713000,"341,2018,December,7,21,48,Friday",37245
r-an899,1544216613000,"341,2018,December,7,22,3,Friday",37189
r-an899,1544217513000,"341,2018,December,7,22,18,Friday",37114
r-an899,1544218413000,"341,2018,December,7,22,33,Friday",37027
r-an899,1544219313000,"341,2018,December,7,22,48,Friday",36985
r-an899,1544220213000,"341,2018,December,7,23,3,Friday",36887
r-an899,1544221113000,"341,2018,December,7,23,18,Friday",36754
r-an899,1544222013000,"341,2018,December,7,23,33,Friday",36574
r-an899,1544222913000,"341,2018,December,7,23,48,Friday",36504
r-an899,1544223813000,"342,2018,December,8,0,3,Saturday",36282
r-an899,1544224713000,"342,2018,December,8,0,18,Saturday",36115
r-an899,1544225613000,"342,2018,December,8,0,33,Saturday",35985
r-an899,1544226513000,"342,2018,December,8,0,48,Saturday",35854
r-an899,1544227413000,"342,2018,December,8,1,3,Saturday",35694
r-an899,1544228313000,"342,2018,December,8,1,18,Saturday",35599
r-an899,1544229213000,"342,2018,December,8,1,33,Saturday",35524
r-an899,1544230113000,"342,2018,December,8,1,48,Saturday",35442
r-an899,1544231013000,"342,2018,December,8,2,3,Saturday",35346
r-an899,1544231913000,"342,2018,December,8,2,18,Saturday",35272
r-an899,1544232813000,"342,2018,December,8,2,33,Saturday",35233
r-an899,1544233713000,"342,2018,December,8,2,48,Saturday",34863
r-an899,1544234613000,"342,2018,December,8,3,3,Saturday",35079
r-an899,1544235513000,"342,2018,December,8,3,18,Saturday",35058
r-an899,1544236413000,"342,2018,December,8,3,33,Saturday",35020
r-an899,1544237313000,"342,2018,December,8,3,48,Saturday",35000
r-an899,1544238213000,"342,2018,December,8,4,3,Saturday",34908
r-an899,1544239113000,"342,2018,December,8,4,18,Saturday",34970
r-an899,1544240013000,"342,2018,December,8,4,33,Saturday",34949
r-an899,1544240913000,"342,2018,December,8,4,48,Saturday",34953
r-an899,1544241813000,"342,2018,December,8,5,3,Saturday",34962
r-an899,1544242713000,"342,2018,December,8,5,18,Saturday",34954
